gene_id,test_accuracy,improvement_accuracy,train_accuracy,train_improvement_accuracy,proportion_sites
scf7180009401029_50344_49316_54,0.90000000000000002,0.375,0.88749999999999996,0.36249999999999993,0.535
scf7180008717608_18437_16857_18,0.92500000000000004,0.375,0.94374999999999998,0.39374999999999993,0.43
scf7180008725249_19298_20118_19,0.90000000000000002,0.375,0.875,0.34999999999999998,0.515
scf7180008721034_38866_37562_44,0.90000000000000002,0.375,0.94374999999999998,0.41874999999999996,0.49
scf7180009409305_2613_1360_3,0.90000000000000002,0.375,0.94999999999999996,0.42499999999999993,0.485
scf7180008715758_27728_27937_33,0.90000000000000002,0.375,0.88124999999999998,0.35624999999999996,0.425
scf7180009409305_17799_16708_18,0.90000000000000002,0.375,0.9375,0.41249999999999998,0.465
scf7180009401029_47928_45646_51,0.94999999999999996,0.375,0.91249999999999998,0.33750000000000002,0.58
scf7180009409684_15165_12589_15,0.92500000000000004,0.35000000000000009,0.9375,0.36250000000000004,0.545
scf7180009392845_72839_71973_74,0.92500000000000004,0.35000000000000009,0.86250000000000004,0.28750000000000009,0.525
scf7180009392845_74612_75553_78,0.92500000000000004,0.35000000000000009,0.89375000000000004,0.31875000000000009,0.565
scf7180009375781_18305_17136_17,0.92500000000000004,0.35000000000000009,0.875,0.30000000000000004,0.55
scf7180009409222_250570_249152_302,0.92500000000000004,0.35000000000000009,0.90000000000000002,0.32500000000000007,0.565
scf7180009409328_16411_14885_19,0.92500000000000004,0.35000000000000009,0.88124999999999998,0.30625000000000002,0.57
scf7180009401029_24292_22949_26,0.92500000000000004,0.35000000000000009,0.90000000000000002,0.32500000000000007,0.565
scf7180009401029_69868_69029_75,0.92500000000000004,0.35000000000000009,0.86250000000000004,0.28750000000000009,0.535
fig|1123866.3.peg.1161|VBISARClu227658_1161|,0.92500000000000004,0.35000000000000009,0.86875000000000002,0.29375000000000007,0.54
scf7180009405465_31095_31937_25,0.92500000000000004,0.35000000000000009,0.875,0.30000000000000004,0.565
scf7180009378685_18553_17858_22,0.92500000000000004,0.35000000000000009,0.89375000000000004,0.31875000000000009,0.55
scf7180009409220_52220_55918_55,0.92500000000000004,0.35000000000000009,0.90625,0.33125000000000004,0.58
scf7180009409222_226657_225953_274,0.92500000000000004,0.35000000000000009,0.86250000000000004,0.28750000000000009,0.525
scf7180009408942_37453_38469_45,0.92500000000000004,0.35000000000000009,0.86875000000000002,0.29375000000000007,0.505
scf7180009407208_13608_12856_13,0.92500000000000004,0.35000000000000009,0.9375,0.36250000000000004,0.415
fig|1123866.3.peg.877|VBISARClu227658_0877|,0.92500000000000004,0.35000000000000009,0.93125000000000002,0.35625000000000007,0.43
fig|1123866.3.peg.490|VBISARClu227658_0490|,0.92500000000000004,0.35000000000000009,0.90000000000000002,0.32500000000000007,0.555
scf7180009409222_253840_252572_305,0.92500000000000004,0.35000000000000009,0.86875000000000002,0.29375000000000007,0.54
scf7180009255593_17216_17857_23,0.92500000000000004,0.35000000000000009,0.91249999999999998,0.33750000000000002,0.59
scf7180009407180_32656_30020_33,0.92500000000000004,0.35000000000000009,0.89375000000000004,0.31875000000000009,0.535
scf7180008752093_28332_26059_38,0.92500000000000004,0.35000000000000009,0.94374999999999998,0.36875000000000002,0.46
fig|1123866.3.peg.1241|VBISARClu227658_1241|,0.92500000000000004,0.35000000000000009,0.92500000000000004,0.35000000000000009,0.56
fig|1123866.3.peg.711|VBISARClu227658_0711|,0.92500000000000004,0.35000000000000009,0.88749999999999996,0.3125,0.54
scf7180009409222_181337_182773_219,0.92500000000000004,0.35000000000000009,0.88749999999999996,0.3125,0.565
scf7180009392845_16747_15458_19,0.92500000000000004,0.35000000000000009,0.89375000000000004,0.31875000000000009,0.565
scf7180009264519_33319_34698_34,0.92500000000000004,0.35000000000000009,0.88124999999999998,0.30625000000000002,0.42
scf7180009405577_43956_41989_43,0.92500000000000004,0.35000000000000009,0.91249999999999998,0.33750000000000002,0.565
scf7180009409719_2219_1260_3,0.92500000000000004,0.35000000000000009,0.9375,0.36250000000000004,0.44
fig|1123866.3.peg.1097|VBISARClu227658_1097|,0.92500000000000004,0.35000000000000009,0.90625,0.33125000000000004,0.585
fig|1123866.3.peg.593|VBISARClu227658_0593|,0.92500000000000004,0.35000000000000009,0.92500000000000004,0.35000000000000009,0.56
scf7180009401029_56425_57879_61,0.92500000000000004,0.35000000000000009,0.91874999999999996,0.34375,0.585
scf7180009405248_12607_13512_10,0.92500000000000004,0.35000000000000009,0.91874999999999996,0.34375,0.415
scf7180009407163_9279_10757_15,0.92500000000000004,0.35000000000000009,0.93125000000000002,0.35625000000000007,0.43
scf7180009408934_44431_43697_44,0.92500000000000004,0.35000000000000009,0.90625,0.33125000000000004,0.515
fig|1123866.3.peg.112|VBISARClu227658_0112|,0.92500000000000004,0.35000000000000009,0.90625,0.33125000000000004,0.58
scf7180009408479_18409_19926_22,0.84999999999999998,0.34999999999999998,0.89375000000000004,0.39375000000000004,0.56
scf7180009306360_31332_32606_33,0.84999999999999998,0.34999999999999998,0.86250000000000004,0.36250000000000004,0.46
fig|1123866.3.peg.46|VBISARClu227658_0046|,0.90000000000000002,0.34999999999999998,0.90000000000000002,0.34999999999999998,0.555
fig|1123866.3.peg.627|VBISARClu227658_0627|,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.54
scf7180009255593_9024_10085_15,0.90000000000000002,0.34999999999999998,0.93125000000000002,0.38124999999999998,0.475
scf7180009405902_127706_126753_136,0.84999999999999998,0.34999999999999998,0.88749999999999996,0.38749999999999996,0.44
scf7180009306360_28443_31313_32,0.84999999999999998,0.34999999999999998,0.86875000000000002,0.36875000000000002,0.485
fig|1123866.3.peg.489|VBISARClu227658_0489|,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.535
scf7180009402043_11126_10143_16,0.84999999999999998,0.34999999999999998,0.86250000000000004,0.36250000000000004,0.47
fig|1123866.3.peg.626|VBISARClu227658_0626|,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.535
scf7180009408942_60206_61501_72,0.875,0.34999999999999998,0.875,0.34999999999999998,0.505
scf7180009405353_40042_39002_45,0.875,0.34999999999999998,0.94374999999999998,0.41874999999999996,0.485
scf7180009407180_78648_78004_82,0.84999999999999998,0.34999999999999998,0.88749999999999996,0.38749999999999996,0.5
scf7180009405953_13415_12462_12,0.90000000000000002,0.34999999999999998,0.86250000000000004,0.3125,0.515
fig|1123866.3.peg.618|VBISARClu227658_0618|,0.90000000000000002,0.34999999999999998,0.86875000000000002,0.31874999999999998,0.545
scf7180009409484_38605_37985_40,0.84999999999999998,0.34999999999999998,0.875,0.375,0.44
scf7180009408160_43018_44244_49,0.94999999999999996,0.34999999999999998,0.92500000000000004,0.32500000000000007,0.54
scf7180009255593_14589_14975_20,0.94999999999999996,0.34999999999999998,0.92500000000000004,0.32500000000000007,0.56
fig|1123866.3.peg.499|VBISARClu227658_0499|,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.57
scf7180009409141_102488_101730_113,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.505
scf7180009298558_64502_65269_70,0.84999999999999998,0.34999999999999998,0.84375,0.34375,0.455
scf7180009405353_47776_46883_52,0.90000000000000002,0.34999999999999998,0.94374999999999998,0.39374999999999993,0.465
scf7180009401029_43027_44292_49,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.54
scf7180009408560_2753_1125_3,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.46
fig|1123866.3.peg.410|VBISARClu227658_0410|,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.55
fig|1123866.3.peg.411|VBISARClu227658_0411|,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.52
fig|1123866.3.peg.413|VBISARClu227658_0413|,0.84999999999999998,0.34999999999999998,0.90000000000000002,0.40000000000000002,0.525
scf7180009405489_12132_11014_15,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.5
scf7180009384360_25136_24459_29,0.84999999999999998,0.34999999999999998,0.84375,0.34375,0.45
scf7180009401029_36254_35862_39,0.84999999999999998,0.34999999999999998,0.86875000000000002,0.36875000000000002,0.51
scf7180009405902_106316_104844_110,0.90000000000000002,0.34999999999999998,0.86250000000000004,0.3125,0.515
fig|1123866.3.peg.418|VBISARClu227658_0418|,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.5
scf7180009409484_132109_133467_135,0.84999999999999998,0.34999999999999998,0.86875000000000002,0.36875000000000002,0.46
scf7180008717870_47748_46981_51,0.875,0.34999999999999998,0.90000000000000002,0.375,0.43
fig|1123866.3.peg.422|VBISARClu227658_0422|,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.545
scf7180009405902_114550_116091_122,0.875,0.34999999999999998,0.82499999999999996,0.29999999999999993,0.51
scf7180009401029_64657_65745_70,0.875,0.34999999999999998,0.84375,0.31874999999999998,0.535
scf7180009401029_37807_36767_41,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.535
scf7180009408570_8213_9013_11,0.84999999999999998,0.34999999999999998,0.875,0.375,0.575
scf7180009409222_256274_255711_308,0.875,0.34999999999999998,0.91249999999999998,0.38749999999999996,0.505
fig|1123866.3.peg.1198|VBISARClu227658_1198|,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.535
scf7180009407180_55102_53759_51,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.52
fig|1123866.3.peg.429|VBISARClu227658_0429|,0.90000000000000002,0.34999999999999998,0.90625,0.35624999999999996,0.53
scf7180009023977_12156_11188_14,0.875,0.34999999999999998,0.86250000000000004,0.33750000000000002,0.52
scf7180009401029_40938_41903_46,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.54
scf7180009407180_60536_59811_60,0.90000000000000002,0.34999999999999998,0.86250000000000004,0.3125,0.535
fig|1123866.3.peg.1195|VBISARClu227658_1195|,0.875,0.34999999999999998,0.84375,0.31874999999999998,0.51
scf7180009408479_26302_24677_28,0.90000000000000002,0.34999999999999998,0.90625,0.35624999999999996,0.45
scf7180009409141_110609_112363_120,0.84999999999999998,0.34999999999999998,0.875,0.375,0.53
scf7180009409222_90389_90694_105,0.84999999999999998,0.34999999999999998,0.875,0.375,0.485
scf7180009306360_16265_15888_18,0.875,0.34999999999999998,0.875,0.34999999999999998,0.465
fig|1123866.3.peg.596|VBISARClu227658_0596|,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.565
fig|1123866.3.peg.555|VBISARClu227658_0555|,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.545
scf7180009405902_202620_203042_232,0.84999999999999998,0.34999999999999998,0.88749999999999996,0.38749999999999996,0.415
scf7180009401531_3748_4179_5,0.84999999999999998,0.34999999999999998,0.84375,0.34375,0.51
scf7180009255483_7981_9711_11,0.875,0.34999999999999998,0.90625,0.38124999999999998,0.47
scf7180009409484_229563_230408_236,0.84999999999999998,0.34999999999999998,0.875,0.375,0.455
fig|1123866.3.peg.566|VBISARClu227658_0566|,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.545
fig|1123866.3.peg.1160|VBISARClu227658_1160|,0.875,0.34999999999999998,0.85624999999999996,0.33124999999999993,0.505
scf7180009078860_23117_20685_27,0.84999999999999998,0.34999999999999998,0.92500000000000004,0.42500000000000004,0.475
fig|1123866.3.peg.56|VBISARClu227658_0056|,0.875,0.34999999999999998,0.89375000000000004,0.36875000000000002,0.505
scf7180009409420_50249_50668_47,0.875,0.34999999999999998,0.94374999999999998,0.41874999999999996,0.47
scf7180009409222_247410_248594_300,0.90000000000000002,0.34999999999999998,0.86875000000000002,0.31874999999999998,0.535
scf7180009401531_22003_22245_22,0.84999999999999998,0.34999999999999998,0.85624999999999996,0.35624999999999996,0.495
fig|1123866.3.peg.1147|VBISARClu227658_1147|,0.94999999999999996,0.34999999999999998,0.90000000000000002,0.30000000000000004,0.565
fig|1123866.3.peg.590|VBISARClu227658_0590|,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.52
fig|1123866.3.peg.581|VBISARClu227658_0581|,0.875,0.34999999999999998,0.89375000000000004,0.36875000000000002,0.555
scf7180009384449_11994_12593_11,0.84999999999999998,0.34999999999999998,0.85624999999999996,0.35624999999999996,0.46
fig|1123866.3.peg.582|VBISARClu227658_0582|,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.505
scf7180009384449_110819_111973_116,0.84999999999999998,0.34999999999999998,0.83125000000000004,0.33125000000000004,0.46
scf7180009409900_181542_181850_183,0.84999999999999998,0.34999999999999998,0.90000000000000002,0.40000000000000002,0.5
fig|1123866.3.peg.1144|VBISARClu227658_1144|,0.875,0.34999999999999998,0.875,0.34999999999999998,0.515
fig|1123866.3.peg.1141|VBISARClu227658_1141|,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.52
scf7180009409878_75428_74826_83,0.90000000000000002,0.34999999999999998,0.9375,0.38749999999999996,0.45
scf7180009408195_2137_2661_3,0.90000000000000002,0.34999999999999998,0.84375,0.29374999999999996,0.585
fig|1123866.3.peg.587|VBISARClu227658_0587|,0.875,0.34999999999999998,0.92500000000000004,0.40000000000000002,0.515
scf7180008733828_22015_24504_25,0.84999999999999998,0.34999999999999998,0.89375000000000004,0.39375000000000004,0.42
scf7180009401759_18561_19055_23,0.875,0.34999999999999998,0.91249999999999998,0.38749999999999996,0.57
scf7180009408248_49759_50070_49,0.875,0.34999999999999998,0.9375,0.41249999999999998,0.44
fig|1123866.3.peg.50|VBISARClu227658_0050|,0.875,0.34999999999999998,0.85624999999999996,0.33124999999999993,0.475
scf7180009384449_46863_46543_47,0.90000000000000002,0.34999999999999998,0.85624999999999996,0.30624999999999991,0.405
fig|1123866.3.peg.512|VBISARClu227658_0512|,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.51
scf7180009384449_46128_46577_46,0.875,0.34999999999999998,0.84375,0.31874999999999998,0.425
scf7180009409141_116623_119154_126,0.84999999999999998,0.34999999999999998,0.90625,0.40625,0.495
scf7180009408248_45776_47686_46,0.875,0.34999999999999998,0.9375,0.41249999999999998,0.55
fig|1123866.3.peg.519|VBISARClu227658_0519|,0.84999999999999998,0.34999999999999998,0.90000000000000002,0.40000000000000002,0.505
scf7180009409826_17438_16935_18,0.875,0.34999999999999998,0.83750000000000002,0.3125,0.46
fig|1123866.3.peg.1166|VBISARClu227658_1166|,0.875,0.34999999999999998,0.90625,0.38124999999999998,0.555
scf7180009405902_183194_181788_205,0.84999999999999998,0.34999999999999998,0.86875000000000002,0.36875000000000002,0.415
fig|1123866.3.peg.613|VBISARClu227658_0613|,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.56
fig|1123866.3.peg.1163|VBISARClu227658_1163|,0.875,0.34999999999999998,0.89375000000000004,0.36875000000000002,0.545
scf7180009401029_55683_54067_59,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.55
scf7180009408160_49079_48621_54,0.90000000000000002,0.34999999999999998,0.94999999999999996,0.39999999999999991,0.49
fig|1123866.3.peg.606|VBISARClu227658_0606|,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.535
scf7180009405918_16609_16238_33,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.48
scf7180009409684_32200_32688_35,0.875,0.34999999999999998,0.85624999999999996,0.33124999999999993,0.51
fig|1123866.3.peg.54|VBISARClu227658_0054|,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.535
fig|1123866.3.peg.1130|VBISARClu227658_1130|,0.875,0.34999999999999998,0.89375000000000004,0.36875000000000002,0.54
scf7180009408942_47092_48051_59,0.875,0.34999999999999998,0.86250000000000004,0.33750000000000002,0.5
scf7180009405853_61313_61858_64,0.90000000000000002,0.34999999999999998,0.91249999999999998,0.36249999999999993,0.575
scf7180009409222_209368_208628_254,0.84999999999999998,0.34999999999999998,0.84375,0.34375,0.51
scf7180009409900_215185_215799_219,0.90000000000000002,0.34999999999999998,0.86250000000000004,0.3125,0.54
scf7180009409484_51030_52850_53,0.84999999999999998,0.34999999999999998,0.86875000000000002,0.36875000000000002,0.475
fig|1123866.3.peg.185|VBISARClu227658_0185|,0.90000000000000002,0.34999999999999998,0.90000000000000002,0.34999999999999998,0.545
scf7180009373918_56376_56918_75,0.875,0.34999999999999998,0.91249999999999998,0.38749999999999996,0.44
fig|1123866.3.peg.187|VBISARClu227658_0187|,0.875,0.34999999999999998,0.90000000000000002,0.375,0.485
scf7180009375625_32183_33550_35,0.90000000000000002,0.34999999999999998,0.91249999999999998,0.36249999999999993,0.54
scf7180009405353_21315_20134_24,0.875,0.34999999999999998,0.94374999999999998,0.41874999999999996,0.465
scf7180009375625_45035_45829_47,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.52
scf7180009256413_74255_75448_81,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.435
fig|1123866.3.peg.191|VBISARClu227658_0191|,0.84999999999999998,0.34999999999999998,0.875,0.375,0.5
scf7180009373918_27460_27894_43,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.44
scf7180009375625_53564_51609_56,0.90000000000000002,0.34999999999999998,0.90000000000000002,0.34999999999999998,0.56
scf7180009375625_57474_58286_61,0.875,0.34999999999999998,0.86250000000000004,0.33750000000000002,0.505
scf7180009375625_5860_5309_8,0.84999999999999998,0.34999999999999998,0.86250000000000004,0.36250000000000004,0.51
scf7180009401029_147907_147398_153,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.51
scf7180009408934_128442_129122_124,0.875,0.34999999999999998,0.90000000000000002,0.375,0.52
scf7180009405353_35663_35037_41,0.84999999999999998,0.34999999999999998,0.93125000000000002,0.43125000000000002,0.455
scf7180009372926_9531_8170_10,0.875,0.34999999999999998,0.86875000000000002,0.34375,0.455
scf7180009405154_45084_44854_46,0.84999999999999998,0.34999999999999998,0.84999999999999998,0.34999999999999998,0.43
scf7180009409222_45399_46022_53,0.875,0.34999999999999998,0.88124999999999998,0.35624999999999996,0.53
scf7180009401029_139630_139193_143,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.505
scf7180009401029_136022_137230_140,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.54
scf7180009375625_93649_95889_97,0.90000000000000002,0.34999999999999998,0.86250000000000004,0.3125,0.56
scf7180009408934_114332_115324_110,0.90000000000000002,0.34999999999999998,0.90000000000000002,0.34999999999999998,0.53
scf7180009375625_97663_96977_100,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.525
scf7180009375625_97717_98625_101,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.515
scf7180009372926_18709_18071_22,0.875,0.34999999999999998,0.84375,0.31874999999999998,0.48
scf7180009408934_109419_110513_106,0.84999999999999998,0.34999999999999998,0.90625,0.40625,0.53
fig|1123866.3.peg.1271|VBISARClu227658_1271|,0.84999999999999998,0.34999999999999998,0.89375000000000004,0.39375000000000004,0.555
scf7180009405057_12126_11512_17,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.415
fig|1123866.3.peg.180|VBISARClu227658_0180|,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.525
fig|1123866.3.peg.17|VBISARClu227658_0017|,0.90000000000000002,0.34999999999999998,0.90000000000000002,0.34999999999999998,0.56
scf7180009375625_24117_24569_27,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.475
scf7180009375625_22924_21950_24,0.875,0.34999999999999998,0.91249999999999998,0.38749999999999996,0.53
fig|1123866.3.peg.150|VBISARClu227658_0150|,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.545
scf7180009401029_155662_155348_171,0.875,0.34999999999999998,0.875,0.34999999999999998,0.455
scf7180009373918_87606_87875_103,0.90000000000000002,0.34999999999999998,0.83750000000000002,0.28749999999999998,0.44
scf7180009408934_50942_53245_52,0.875,0.34999999999999998,0.90000000000000002,0.375,0.57
fig|1123866.3.peg.15|VBISARClu227658_0015|,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.51
scf7180009405353_10350_9928_12,0.90000000000000002,0.34999999999999998,0.93125000000000002,0.38124999999999998,0.45
scf7180009409424_49024_49542_56,0.875,0.34999999999999998,0.95625000000000004,0.43125000000000002,0.48
scf7180009408934_48032_48802_49,0.875,0.34999999999999998,0.86250000000000004,0.33750000000000002,0.525
scf7180009408934_47913_47323_48,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.465
scf7180009409045_67965_68564_75,0.84999999999999998,0.34999999999999998,0.84375,0.34375,0.5
scf7180009409872_7163_6225_7,0.875,0.34999999999999998,0.91249999999999998,0.38749999999999996,0.495
scf7180009373918_82588_82797_98,0.90000000000000002,0.34999999999999998,0.84375,0.29374999999999996,0.42
fig|1123866.3.peg.143|VBISARClu227658_0143|,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.535
scf7180009258851_47235_46171_40,0.875,0.34999999999999998,0.88124999999999998,0.35624999999999996,0.475
scf7180009405489_37003_37494_37,0.90000000000000002,0.34999999999999998,0.85624999999999996,0.30624999999999991,0.54
scf7180009409222_59144_60142_70,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.555
scf7180009409872_17410_18186_19,0.875,0.34999999999999998,0.90625,0.38124999999999998,0.49
scf7180009408934_160079_159771_160,0.84999999999999998,0.34999999999999998,0.86250000000000004,0.36250000000000004,0.49
scf7180009405248_6898_8688_6,0.875,0.34999999999999998,0.90625,0.38124999999999998,0.495
scf7180009409132_106477_107286_106,0.875,0.34999999999999998,0.84375,0.31874999999999998,0.525
scf7180009405248_18586_17717_16,0.875,0.34999999999999998,0.92500000000000004,0.40000000000000002,0.44
fig|1123866.3.peg.175|VBISARClu227658_0175|,0.94999999999999996,0.34999999999999998,0.86250000000000004,0.26250000000000007,0.595
scf7180009264519_4870_4442_7,0.875,0.34999999999999998,0.86250000000000004,0.33750000000000002,0.47
scf7180009405248_16423_15611_14,0.875,0.34999999999999998,0.91249999999999998,0.38749999999999996,0.45
fig|1123866.3.peg.177|VBISARClu227658_0177|,0.90000000000000002,0.34999999999999998,0.85624999999999996,0.30624999999999991,0.55
fig|1123866.3.peg.130|VBISARClu227658_0130|,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.48
fig|1123866.3.peg.12|VBISARClu227658_0012|,0.97499999999999998,0.34999999999999998,0.88124999999999998,0.25624999999999998,0.595
fig|1123866.3.peg.243|VBISARClu227658_0243|,0.90000000000000002,0.34999999999999998,0.86250000000000004,0.3125,0.55
scf7180009375781_37684_37061_41,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.53
scf7180009405014_9045_8683_12,0.875,0.34999999999999998,0.89375000000000004,0.36875000000000002,0.515
scf7180009409222_87621_86596_102,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.535
scf7180009409420_78070_77501_75,0.90000000000000002,0.34999999999999998,0.92500000000000004,0.375,0.5
scf7180009377968_40528_43320_54,0.875,0.34999999999999998,0.875,0.34999999999999998,0.505
scf7180009409045_34660_33887_40,0.875,0.34999999999999998,0.84999999999999998,0.32499999999999996,0.49
fig|1123866.3.peg.1223|VBISARClu227658_1223|,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.56
scf7180009270146_42963_41305_42,0.84999999999999998,0.34999999999999998,0.88749999999999996,0.38749999999999996,0.525
fig|1123866.3.peg.121|VBISARClu227658_0121|,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.54
scf7180009256333_16132_14906_19,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.495
scf7180009401029_102203_101430_104,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.53
scf7180009409484_125695_124475_128,0.875,0.34999999999999998,0.86875000000000002,0.34375,0.475
fig|1123866.3.peg.365|VBISARClu227658_0365|,0.875,0.34999999999999998,0.91249999999999998,0.38749999999999996,0.46
scf7180009400938_64151_63096_78,0.84999999999999998,0.34999999999999998,0.90000000000000002,0.40000000000000002,0.58
scf7180009405628_39037_38723_41,0.84999999999999998,0.34999999999999998,0.86250000000000004,0.36250000000000004,0.42
scf7180009401029_31439_32524_34,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.52
fig|1123866.3.peg.643|VBISARClu227658_0643|,0.875,0.34999999999999998,0.90000000000000002,0.375,0.525
scf7180009409484_98355_100280_101,0.84999999999999998,0.34999999999999998,0.88749999999999996,0.38749999999999996,0.415
fig|1123866.3.peg.1205|VBISARClu227658_1205|,0.90000000000000002,0.34999999999999998,0.91874999999999996,0.36874999999999991,0.54
scf7180009378685_10514_9468_13,0.90000000000000002,0.34999999999999998,0.92500000000000004,0.375,0.58
scf7180009407180_38151_35947_37,0.90000000000000002,0.34999999999999998,0.90625,0.35624999999999996,0.56
scf7180009409222_88780_87677_103,0.90000000000000002,0.34999999999999998,0.89375000000000004,0.34375,0.555
scf7180009378685_12773_12943_16,0.875,0.34999999999999998,0.875,0.34999999999999998,0.485
fig|1123866.3.peg.381|VBISARClu227658_0381|,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.52
scf7180009407180_40831_40220_40,0.875,0.34999999999999998,0.90000000000000002,0.375,0.485
scf7180009409138_167486_166665_171,0.875,0.34999999999999998,0.84999999999999998,0.32499999999999996,0.475
scf7180009409138_16842_19256_15,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.54
scf7180009402733_15556_15948_18,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.5
scf7180009407180_43910_41814_42,0.90000000000000002,0.34999999999999998,0.88124999999999998,0.33124999999999993,0.53
fig|1123866.3.peg.1203|VBISARClu227658_1203|,0.875,0.34999999999999998,0.88124999999999998,0.35624999999999996,0.53
fig|1123866.3.peg.1227|VBISARClu227658_1227|,0.84999999999999998,0.34999999999999998,0.90000000000000002,0.40000000000000002,0.565
scf7180009408709_3225_1717_5,0.84999999999999998,0.34999999999999998,0.88124999999999998,0.38124999999999998,0.445
fig|1123866.3.peg.1269|VBISARClu227658_1269|,0.90000000000000002,0.34999999999999998,0.875,0.32499999999999996,0.53
scf7180009258851_88644_90023_87,0.84999999999999998,0.34999999999999998,0.85624999999999996,0.35624999999999996,0.51
fig|1123866.3.peg.251|VBISARClu227658_0251|,0.90000000000000002,0.34999999999999998,0.90000000000000002,0.34999999999999998,0.535
fig|1123866.3.peg.254|VBISARClu227658_0254|,0.90000000000000002,0.34999999999999998,0.88749999999999996,0.33749999999999991,0.545
scf7180009401029_125105_123189_125,0.90000000000000002,0.34999999999999998,0.85624999999999996,0.30624999999999991,0.585
fig|1123866.3.peg.1260|VBISARClu227658_1260|,0.90000000000000002,0.34999999999999998,0.90000000000000002,0.34999999999999998,0.57
fig|1123866.3.peg.1256|VBISARClu227658_1256|,0.875,0.34999999999999998,0.88749999999999996,0.36249999999999993,0.515
scf7180009409842_60855_61268_69,0.90000000000000002,0.34999999999999998,0.94999999999999996,0.39999999999999991,0.455
fig|1123866.3.peg.27|VBISARClu227658_0027|,0.84999999999999998,0.34999999999999998,0.85624999999999996,0.35624999999999996,0.48
scf7180009409132_93631_94602_94,0.90000000000000002,0.34999999999999998,0.86875000000000002,0.31874999999999998,0.54
fig|1123866.3.peg.296|VBISARClu227658_0296|,0.84999999999999998,0.34999999999999998,0.85624999999999996,0.35624999999999996,0.505
