gene,pathway_name,ec_description,ec_number,ERR598993,ERR598969,ERR599106,ERR599097,ERR599041,ERR599116,ERR599049,ERR599134,ERR598966,ERR599143,ERR599102,ERR599158,ERR599145,ERR599075,ERR599045,ERR599054,ERR599138,ERR599002,ERR599016,ERR599098,ERR599139,ERR599026,ERR598972,ERR599023,ERR599025,ERR598970,ERR599088,ERR599150,ERR598982,ERR599107,ERR598973,ERR599068,ERR599173,ERR594294,ERR594318,ERR599165,ERR594349,ERR594335,ERR599133,ERR599137,ERR599148,ERR594321,ERR594298,ERR599010,ERR599126,ERR594310,ERR594286,ERR599046,ERR599101,ERR594336,ERR594303,ERR599159,ERR599006,ERR599022,ERR594340,ERR594332,ERR599163,ERR599007,ERR599168,ERR598943,ERR598978,ERR599020,ERR599039,ERR598961,ERR594304,ERR594301,ERR594305,ERR594322,ERR594337,ERR599160,ERR594326,ERR594347,ERR598988,ERR599084,ERR599089,ERR599161,ERR594343,ERR594338,ERR594287,ERR599036,ERR599069,ERR599080,ERR599151,ERR594311,ERR594296,ERR594342,ERR594300,ERR599066,ERR599091,ERR599114,ERR599119,ERR599032,ERR599038,ERR598989,ERR599162,ERR599029,ERR599100,ERR599136,ERR598983,ERR599123,ERR598963,ERR598996,ERR599170,ERR598986,ERR598976
fig|1123866.3.peg.1278|VBISARClu227658_1278|,,,,0.0,4.03210222112,0.606791540057,9.81457296947,3.5306190597,1.79953269737,0.291372185191,1.02523130689,0.597313639319,0.0,0.0,2.31306070154,0.192600018934,4.69785154534,19.8933137161,3.23653972154,120.524807389,0.247154795088,1.25310815477,0.601083199554,0.0809682001349,0.250273924065,0.787926309924,0.422767923005,0.429542375602,0.170552556347,0.0735607511665,0.0385172008865,0.0,0.410805823074,0.664001793895,0.379404841892,0.0804661691405,0.0,0.0,1.66101258095,0.100923868401,0.651966195281,0.761787498654,0.0,0.770413786216,1.46835443598,7.29804750641,56.6813198827,4.97233599657,1.02927033886,1.55756808864,10.6378884026,0.367427937373,0.0992924077517,0.857018685769,0.875593017041,0.154334392139,1.93958278846,0.187666322998,0.940580199338,3.3591179193,0.0,0.0,0.0,0.0,0.0,0.000926452437313,0.563454440793,1.67481846496,14.4997092421,3.46410168927,11.3001260549,0.0,0.219871056457,0.110009546509,0.14466947052,0.850168036188,0.982287520908,1.22756109781,0.875418396191,0.198347668012,1.28843674249,0.0,0.61740300225,0.59820218361,0.765479018081,0.677339859654,0.179340127342,0.685823438086,0.293738182823,1.0817451925,2.19742065333,1.60508654968,2.30609553101,1.81952192146,0.0407707176098,0.0550907249573,0.0117553127296,0.00983470904964,0.108977493346,0.188858484283,0.150184496554,0.0,0.240219209344,0.0906686125216,0.0951615416834,0.198637057774,0.0,0.0
fig|1123866.3.peg.1279|VBISARClu227658_1279|,,,,0.0,9.49037655832,1.1542220339,11.0554728715,4.79684623254,2.57062799862,0.406293246587,2.76607544738,0.250090617405,0.162421167332,0.497419871034,0.349661844453,0.247238089163,8.24975143496,40.8153167935,5.22051244259,194.770508637,0.392917039088,2.54509400881,0.740265779345,0.121336862877,0.239240042645,1.33933477548,0.900327470712,1.42856614713,0.452834511748,0.386768293153,0.0616899854143,0.350624936047,0.0,0.0,0.797953554678,0.0996325549894,0.0,0.0,2.08224852191,0.16283911274,0.956128964691,0.482633090416,2.81991174093,3.47876191316,2.33620129354,11.6143324337,125.770422142,5.64507720985,1.66932154096,2.84746418326,8.56387386038,0.403163307181,0.158906287538,2.00511391552,3.26418120685,0.363797413345,2.50259904729,0.409648810042,1.33804833379,14.0393498413,0.0,0.0,0.0,0.0119061793217,0.0173264094152,0.00324782691872,1.85934058106,4.39749379129,65.4968908641,5.04819788613,23.6112410207,2.28761710132,0.546965290437,0.351220071885,0.663850767727,2.9026288758,2.58390978093,2.16013859303,2.0724862347,0.489640331443,4.50965255361,0.0,1.76238599868,0.788524706565,1.26336517324,1.6234830184,0.376444088338,3.68827803394,0.455574873618,2.4186072349,5.30003877033,3.53280186278,3.83687021688,2.93178919842,0.114888489332,0.11947162966,0.015854007403,0.00601349743093,0.141827314187,0.270249354264,0.212644955324,0.123100289378,0.334722419221,0.091035304439,0.173698460054,0.136497550335,0.600431457136,0.449761129097
fig|1123866.3.peg.127|VBISARClu227658_0127|,,,,0.0,9.59793602899,1.04448364044,13.5683284753,4.45514488513,2.79813825088,0.419731292066,1.43612635904,0.368784775671,0.0,0.0,0.0,0.219770736634,7.36378823531,28.8005547382,4.78477069513,170.572411989,0.345436363123,2.15443581125,0.702914397582,0.0996422077562,0.237211229292,0.872896795009,0.664907776452,0.582450666592,0.282751773772,0.29378277056,0.0502148531015,0.431019010052,0.784660857827,0.0,0.235655181301,0.108919552853,0.0213861040429,0.119691970757,1.89830009251,0.130332120242,0.732893934412,0.545655013558,2.70394947209,2.55182283532,2.0389544093,11.7946958248,143.133125885,5.49074724731,1.25498655776,2.77964818966,8.29631238393,0.379092316338,0.0964869714074,0.943491100617,2.87571002202,0.330946218857,1.43318925256,0.385438254001,0.970154435425,0.277098480775,0.0,0.0,0.0,0.0,0.00649338534668,0.00078622409221,0.0388427895233,0.767760108696,5.8921079959,1.29160591108,1.97376406511,0.0,0.220572283846,0.104398411338,0.20397210607,0.957928673045,0.217627726046,0.33361269291,0.458476004087,0.154519363908,0.515461111265,23.7757894917,0.663204832688,0.389615811443,0.317255673712,0.398071792288,0.124157400895,0.81550037696,0.210795055663,0.386276680245,1.48487835531,1.57120739032,1.5082967829,1.3021556758,0.0437751040899,0.0379726923299,0.0120702754521,0.00108736246745,0.136913561453,0.237676003114,0.227703075968,0.0945815454472,0.293484622822,0.0718676622804,0.138254922507,0.0706713801484,0.0,0.408528537789
fig|1123866.3.peg.1280|VBISARClu227658_1280|,,,,0.0,8.43331882257,1.1516599806,17.3286896125,4.94365429487,2.52896882857,0.513030570172,2.09467547665,0.0,0.216904815972,0.0667344899742,0.0,0.238142174886,9.39006149725,38.8305826629,5.59928612883,197.922616201,0.372548552059,1.99227586056,0.696316283591,0.127630147952,0.353011043266,1.47189521645,0.725039490196,1.5637021465,0.2847582357,0.316132733816,0.0550635904101,0.122445640694,0.192696304997,0.574173149615,0.504149230568,0.0935104306508,0.0,0.0996354783599,2.26825076867,0.161926261799,1.06869257486,0.836843933753,3.74647301695,5.04859070358,1.94781939037,11.0795297795,107.396664612,4.59137676394,2.0380017657,3.3072582196,10.9077962164,0.316505650241,0.113931044614,2.24856046039,6.1340714975,0.486468106333,2.6286498518,0.351834831351,0.92933795274,5.11293542108,0.0,0.0,0.0,0.0,0.0,0.00257594317319,0.621358149828,2.022302365,30.8909859395,3.63518681341,17.3932173311,2.9245588656,0.349912597216,0.226200142775,0.376897716122,1.70922007172,1.38560783673,1.10249837387,1.39403596349,0.384106625316,2.28102839817,0.0,1.16446487858,0.77856104017,0.865534062518,0.941423903435,0.253318724521,2.26148943505,0.365563383263,1.28883259559,3.65663078676,2.75971961845,3.50003800517,2.2113773235,0.0928872227184,0.0897142396103,0.0161602482956,0.00716058882361,0.153632503526,0.234452015775,0.236935946842,0.101474562865,0.281207455315,0.119549568379,0.155466783105,0.154816709145,0.134653133403,0.267149662037
fig|1123866.3.peg.1281|VBISARClu227658_1281|,,,,0.0,8.56544002085,1.09191268018,14.3810207054,5.15278756694,3.16073813212,0.525329456558,1.87153415391,0.733298279489,0.0809019978925,0.149840671449,0.0,0.23781004654,9.98025239001,38.0822856743,5.07677167198,214.826963703,0.402649531326,2.66172186456,0.846037337689,0.123690201018,0.335056500266,0.878240100276,0.660715100709,0.928162675537,0.301761113707,0.417921022962,0.0578935373107,0.268498580457,0.493322823078,0.730725840694,1.4011505951,0.135271057576,0.0332002018407,0.0743248528088,3.03219737553,0.164774823678,0.917372035065,0.991944306974,1.47772532277,3.83202493485,1.99703319354,11.6849147722,90.955879843,5.93061403439,1.87707566234,3.13929616755,11.7671573328,0.504101518681,0.141855531273,1.88770947908,1.21662964569,0.527862343005,4.09309411514,0.378032489988,1.48594106192,5.77372339258,0.0,0.0,0.0,0.0,0.00649740353067,0.00211529299772,0.580917090147,2.50216959067,24.1526844875,3.33769120487,25.1500487392,1.31277608517,0.38405771625,0.23358456456,0.318795987534,1.17362579903,1.56514631954,1.02077550812,1.25079386652,0.372963892403,2.17566388372,29.2356402247,0.657587670222,0.659099109968,0.8500956788,0.927168906387,0.287223513756,2.44144144635,0.436092258533,1.58952390382,3.89820752248,2.53186132821,2.92519230681,2.07111266919,0.0829227462509,0.0793340672861,0.0161648705752,0.0107031925024,0.15548544911,0.252567955502,0.227315152058,0.0592152594531,0.336945046579,0.0931861135999,0.186196609436,0.211631472834,0.0,0.315926924434
fig|1123866.3.peg.128|VBISARClu227658_0128|,Aminoacyl-tRNA biosynthesis,Asparaginyl-tRNA synthase (glutamine-hydrolyzing),6.3.5.6,0.699531252605,9.52967517197,1.07102961323,12.1499155555,4.9375639264,2.73123702204,0.553893884776,2.04351129295,0.309705362296,0.0196146452998,0.13729688748,0.0873446129387,0.187574455083,8.26449329724,42.0415441798,5.92147821908,192.930501271,0.364694321957,2.49904672953,0.785632101702,0.115867334679,0.298396870119,1.06895810391,0.805678285183,0.996907972042,0.351449340218,0.418828828185,0.0619483240743,0.257645537101,0.817136637181,0.30878988388,1.13714021529,0.171001488658,0.0138380673218,0.0,2.76180371926,0.152570510365,0.938491906324,0.58794445656,2.9708798364,3.59473296348,1.89251289043,12.384979079,151.18441955,6.11511163605,1.74414466206,2.98340048404,3.83801367294,0.349371623187,0.118405495306,1.79196494866,2.50504546834,0.358471407044,2.38253662363,0.324209614081,1.21602300135,2.06066835802,0.0367510211566,0.0,0.0,0.00586145794548,0.00201240109354,0.00132994490289,0.3676163085,0.799229480239,11.7288900234,2.59246678869,9.9866541171,1.25724002478,0.165065797879,0.165567280236,0.187538728999,1.06838891894,0.924030593951,0.692314494691,0.864889888767,0.205818474726,1.13675428542,34.0435518144,0.480331161131,0.442534957847,0.479576577902,0.658363480294,0.156436858039,1.2659552425,0.264807323198,0.803807072303,2.40638476794,1.6568439696,1.71298156337,1.52003626492,0.0604399108121,0.0562272408296,0.0173083273541,0.0042215248736,0.138599420504,0.254311806269,0.245411139748,0.0578433432582,0.338876514284,0.109760972468,0.16633844017,0.13982201061,0.0,0.131625962479
fig|1123866.3.peg.128|VBISARClu227658_0128|,Aminoacyl-tRNA biosynthesis,Glutaminyl-tRNA synthase (glutamine-hydrolyzing),6.3.5.7,0.699531252605,9.52967517197,1.07102961323,12.1499155555,4.9375639264,2.73123702204,0.553893884776,2.04351129295,0.309705362296,0.0196146452998,0.13729688748,0.0873446129387,0.187574455083,8.26449329724,42.0415441798,5.92147821908,192.930501271,0.364694321957,2.49904672953,0.785632101702,0.115867334679,0.298396870119,1.06895810391,0.805678285183,0.996907972042,0.351449340218,0.418828828185,0.0619483240743,0.257645537101,0.817136637181,0.30878988388,1.13714021529,0.171001488658,0.0138380673218,0.0,2.76180371926,0.152570510365,0.938491906324,0.58794445656,2.9708798364,3.59473296348,1.89251289043,12.384979079,151.18441955,6.11511163605,1.74414466206,2.98340048404,3.83801367294,0.349371623187,0.118405495306,1.79196494866,2.50504546834,0.358471407044,2.38253662363,0.324209614081,1.21602300135,2.06066835802,0.0367510211566,0.0,0.0,0.00586145794548,0.00201240109354,0.00132994490289,0.3676163085,0.799229480239,11.7288900234,2.59246678869,9.9866541171,1.25724002478,0.165065797879,0.165567280236,0.187538728999,1.06838891894,0.924030593951,0.692314494691,0.864889888767,0.205818474726,1.13675428542,34.0435518144,0.480331161131,0.442534957847,0.479576577902,0.658363480294,0.156436858039,1.2659552425,0.264807323198,0.803807072303,2.40638476794,1.6568439696,1.71298156337,1.52003626492,0.0604399108121,0.0562272408296,0.0173083273541,0.0042215248736,0.138599420504,0.254311806269,0.245411139748,0.0578433432582,0.338876514284,0.109760972468,0.16633844017,0.13982201061,0.0,0.131625962479
fig|1123866.3.peg.129|VBISARClu227658_0129|,Aminoacyl-tRNA biosynthesis,Asparaginyl-tRNA synthase (glutamine-hydrolyzing),6.3.5.6,0.179974309699,9.08762370742,1.09109604937,12.9121070627,4.77257920266,2.9446892958,0.451742775517,1.78782614489,0.490973872637,0.268157543636,0.239330751772,0.270789397842,0.179853462268,7.95975156423,34.5528313735,5.30847498239,181.573320727,0.36494985905,2.51688558906,0.778096132102,0.120458829577,0.323302423783,1.22417767442,0.769441729391,1.06785808703,0.289393789476,0.3777365861,0.0601796071392,0.270926234891,0.690945090352,0.473516949519,1.17889065915,0.12490458135,0.019241049268,0.0916281624323,2.91405268496,0.161455742845,0.967160703036,0.744053520328,3.34134193944,3.67947386404,2.02710812208,10.6258338338,145.835726397,5.66303946012,1.90735847513,3.03440015273,9.40900485621,0.473073163734,0.12165935266,1.87882590899,3.36194118517,0.415502243478,3.39558536751,0.371117281827,1.27314943282,2.85528661043,0.0,0.0,0.0,0.0,0.00207035474822,0.00208481483602,0.692794757924,0.740502750222,8.83545700233,1.71259615322,9.88151273289,1.35697874512,0.171986792841,0.160041061489,0.18376100018,0.661461063145,0.995141734243,0.554744336395,0.863329783848,0.171698478263,1.36453139395,7.58068650461,0.602495366498,0.414402541884,0.426315224865,0.602291217387,0.158795651638,1.11601236871,0.267842322779,0.849389360047,2.35607631653,1.71235988034,1.45889305963,1.54881854071,0.0757967426916,0.0609314100197,0.013425145316,0.00343262652946,0.136455946585,0.233398716136,0.232543040854,0.0689132421852,0.3280181455,0.082064817455,0.165630843617,0.176009570109,0.0,0.229894200617
fig|1123866.3.peg.129|VBISARClu227658_0129|,Aminoacyl-tRNA biosynthesis,Glutaminyl-tRNA synthase (glutamine-hydrolyzing),6.3.5.7,0.179974309699,9.08762370742,1.09109604937,12.9121070627,4.77257920266,2.9446892958,0.451742775517,1.78782614489,0.490973872637,0.268157543636,0.239330751772,0.270789397842,0.179853462268,7.95975156423,34.5528313735,5.30847498239,181.573320727,0.36494985905,2.51688558906,0.778096132102,0.120458829577,0.323302423783,1.22417767442,0.769441729391,1.06785808703,0.289393789476,0.3777365861,0.0601796071392,0.270926234891,0.690945090352,0.473516949519,1.17889065915,0.12490458135,0.019241049268,0.0916281624323,2.91405268496,0.161455742845,0.967160703036,0.744053520328,3.34134193944,3.67947386404,2.02710812208,10.6258338338,145.835726397,5.66303946012,1.90735847513,3.03440015273,9.40900485621,0.473073163734,0.12165935266,1.87882590899,3.36194118517,0.415502243478,3.39558536751,0.371117281827,1.27314943282,2.85528661043,0.0,0.0,0.0,0.0,0.00207035474822,0.00208481483602,0.692794757924,0.740502750222,8.83545700233,1.71259615322,9.88151273289,1.35697874512,0.171986792841,0.160041061489,0.18376100018,0.661461063145,0.995141734243,0.554744336395,0.863329783848,0.171698478263,1.36453139395,7.58068650461,0.602495366498,0.414402541884,0.426315224865,0.602291217387,0.158795651638,1.11601236871,0.267842322779,0.849389360047,2.35607631653,1.71235988034,1.45889305963,1.54881854071,0.0757967426916,0.0609314100197,0.013425145316,0.00343262652946,0.136455946585,0.233398716136,0.232543040854,0.0689132421852,0.3280181455,0.082064817455,0.165630843617,0.176009570109,0.0,0.229894200617
fig|1123866.3.peg.12|VBISARClu227658_0012|,,,,1.14336927446,9.76473138977,1.25769427354,11.6688062186,5.2037789764,2.96598782305,0.530897228789,1.93494302892,0.0870500865145,0.180088960267,0.112417689497,0.24835898679,0.281091656806,9.06741870972,43.6488066672,6.2433526487,204.268968095,0.405772811648,2.92270096265,0.842799435813,0.128493597573,0.341947033265,1.47621761372,0.827106405882,1.18814103249,0.329022887375,0.425509080974,0.066497752737,0.633964813075,0.619562118646,0.359058536313,0.851619501836,0.111189491557,0.0287475924629,0.0365782287152,3.03828970228,0.184912571988,0.983349866397,1.14447287853,4.57441362398,3.70258549427,2.02451237564,12.0758085167,126.504888321,6.802426683,2.02630481942,3.31051434934,8.499718979,0.454799264908,0.126089984879,1.70143553857,2.8072500741,0.430036797401,2.37581956374,0.396195723439,1.36285805085,3.62278413255,0.0506625020431,0.0,0.0363114193509,0.00363133340311,0.00425127306621,0.00213324468727,0.732109441695,1.95658975677,14.823861062,3.75785169578,25.0818197551,1.66524153158,0.353071870326,0.238005514612,0.298190098892,1.91449155213,1.55819712082,1.4290192091,1.36966219199,0.35520897678,2.00746509236,15.4369185061,0.979723814984,0.755691614991,0.795039599113,1.24764211547,0.242419898108,1.65981244369,0.410511186412,1.20237444257,3.58483916159,2.79093557538,3.32453415098,2.56531406677,0.0773059863059,0.0785718460265,0.0162687213087,0.0047208065521,0.131558870293,0.274108829302,0.26256255527,0.092951360744,0.347189090017,0.0806547062836,0.173451019993,0.188365800074,0.302233057368,0.236120687059
fig|1123866.3.peg.130|VBISARClu227658_0130|,,,,0.0,7.54298775845,0.882467796676,10.9108816522,3.93378451612,2.73444216555,0.391541570248,1.9379889723,0.0,0.201820404265,0.256144025242,0.0,0.173176699116,6.52788815333,22.6777084893,4.38235425577,174.557709169,0.276462592795,1.60288345393,0.639474847986,0.0914694813608,0.264918291359,0.455943753356,0.587455706753,0.931960192018,0.182618242514,0.265533862302,0.0443826806028,0.474120911059,0.671241823595,0.656865121841,0.4169592527,0.093789617412,0.0350368087511,0.196091101028,1.75777356421,0.142024300467,0.794790337284,0.274119105871,3.80121258557,1.93538354762,2.27588337243,9.97406137973,26.5316816473,5.12445649124,1.66805793379,2.8000661685,2.56593443666,0.426783908344,0.119851395672,1.6055658303,3.37214904941,0.241892403518,2.30298774415,0.309651707123,1.26482645426,2.611705097,0.0,0.0,0.0,0.0,0.0106117674686,0.00176044736189,1.11708118786,0.976914256273,3.63337575399,1.74138308854,4.31505373428,0.916003111616,0.156556345574,0.12972343304,0.147674023489,0.30573270648,0.334475981106,0.200427022201,0.353379903049,0.155201892016,0.982511846188,0.0,0.444182114775,0.210683501093,0.444514336432,0.702221123017,0.116108377525,0.0989287325044,0.153447317446,0.651988937176,1.12304129786,0.80601685501,1.15289402287,0.990788263245,0.0688558119626,0.0344072142732,0.0129417193971,0.0,0.139935472078,0.269417634359,0.195836088595,0.0703944370204,0.317618500024,0.0374359915094,0.0664607777089,0.254953985101,0.0,0.27875643241
fig|1123866.3.peg.133|VBISARClu227658_0133|,,,,0.0,6.14984019175,0.82318632667,9.25208682997,4.01263297617,2.34083298484,0.497194178969,1.31051536608,0.383786859413,0.180534528705,0.190447734851,0.670054035421,0.170376503506,6.73441543414,39.0224358396,4.93584945225,174.616912767,0.326880383513,2.14173845153,0.613682400502,0.100352921937,0.255993427586,0.334228558156,0.32340500203,0.161457880227,0.331145486997,0.352002867309,0.0596981448921,0.626860072483,0.0,0.133865195562,0.828528046857,0.141871792331,0.0,0.0,2.36870974958,0.158362066148,0.780422131146,0.554211013302,1.12939107687,2.24766718603,0.867806273035,9.20512281353,108.36918127,7.30903672856,1.63739852597,2.932046602,9.55238958601,0.505913318455,0.158097554697,1.16591027789,3.80726752563,0.297578134388,1.18799971596,0.42620047303,1.18187823466,3.5574553921,0.0,0.0,0.0,0.0,0.00607124858214,0.00106060630178,0.520805958552,1.8151150472,15.1851078589,2.62778645914,17.5470905541,1.86169986895,0.393547485098,0.1919100367,0.232747290212,1.71415558668,0.97878947266,0.719845651249,0.963682553223,0.238530143795,1.19979418159,22.8001219362,0.957412275588,0.514714147563,0.613810522734,0.716282647098,0.197422765852,1.24166136579,0.361273071371,1.17806008603,2.57094361811,2.1229087023,2.73376774659,2.00746572818,0.0682515459852,0.0453297325043,0.0152665914562,0.006068754171,0.130492631068,0.221749242776,0.198929287405,0.0755299536349,0.292493326598,0.0683424327608,0.234302789357,0.191168305672,0.0,0.247199100438
fig|1123866.3.peg.137|VBISARClu227658_0137|,,,,0.0,7.98858525678,1.03173663658,14.3914423705,5.20165630419,3.35203662315,0.46634369534,1.4420509143,0.253856854342,0.335535634491,0.12516727524,0.0,0.224348311215,8.65419061633,38.2380436129,5.67440046944,180.498619899,0.359111250951,2.59156188687,0.589739161525,0.102712164513,0.3170392861,0.922385487222,0.459706514268,0.357221045508,0.260286132421,0.252136096129,0.0594359354965,0.190799358232,1.26367860328,0.129927983928,0.81883244467,0.0995667582545,0.0344581577371,0.0774477457838,2.06907532623,0.171027133255,0.729888432152,0.930188794765,3.44148568025,3.22720775157,1.55369707042,13.8857108367,132.44705655,6.056652495,1.9008118306,3.13211670848,4.94677317846,0.374199055193,0.127986666638,1.54359387942,2.84962945791,0.419911854103,4.38640216533,0.34445512514,1.16858824622,5.40256248509,0.0,0.0,0.0,0.0,0.00105040057079,0.00178719311212,0.41636937742,2.27326736577,15.59115928,3.65431277475,17.8842092997,1.62712237996,0.334762825726,0.232955255907,0.376035700624,1.63900572792,1.14606284154,0.916691933849,1.11537387887,0.305324219572,1.70149694566,15.384334377,0.59263781657,0.656072349791,0.614600568417,0.80179131653,0.212827955738,1.09716121017,0.373421784418,0.865189849412,3.8556506637,2.35516478364,2.04580685823,1.6396061837,0.0667491862209,0.0874684438111,0.0168925034486,0.00349703875669,0.150147618766,0.239228292938,0.234287974646,0.0557735137605,0.262560506184,0.0815616159371,0.200963738835,0.149317681946,0.0,0.109552043305
fig|1123866.3.peg.138|VBISARClu227658_0138|,,,,0.0,6.70833886028,0.775414069898,7.44689678961,4.94893717215,3.20112836601,0.386742566207,1.96750919176,0.445416866034,0.0703251594024,0.177541806861,0.0,0.193423627331,8.29268998449,31.3001447928,5.15239251936,208.147573398,0.34659550146,2.72740558509,0.641899440764,0.0963132857701,0.293610652503,0.599604862991,0.335182059334,0.618326959474,0.24943622593,0.334376314482,0.0570112112617,0.476043542491,0.131937636607,0.0,1.61322312653,0.18537981787,0.0,0.0,1.72370163227,0.174687923434,0.759607276108,0.715954060171,3.34710178763,2.81749389799,1.73247809297,12.6032182933,90.5812187115,5.22188833588,1.76413216664,3.03986718909,6.6587825216,0.402324729991,0.0940757295861,1.4436025027,5.41821034119,0.366619804764,1.60968772949,0.302048547077,1.31001633201,3.93515218021,0.0,0.0,0.0,0.0,0.0,0.00160108499073,0.476607278643,1.98746511738,8.09599199589,2.65903467902,28.4975961839,0.941184298947,0.233754229147,0.215239231088,0.272120388595,1.02207239399,1.44418023235,0.675393278322,0.467390061552,0.266759735952,1.71155758494,13.3630349698,0.561715445331,0.638902882269,0.610135092316,0.872786981508,0.208711958292,1.1678428556,0.367926896682,1.04034900856,3.06541217711,1.10606692512,1.66429363352,1.22029123275,0.0772974988411,0.0542429650367,0.0137887300452,0.0,0.138702630665,0.206369760934,0.226907814149,0.0283773664959,0.276017956952,0.0337961909624,0.152273219468,0.192360274871,0.0,0.190316688369
fig|1123866.3.peg.141|VBISARClu227658_0141|,,,,0.0,6.47212974548,0.643685384124,8.64568459151,3.61928928088,2.2184856112,0.479443559114,0.731238037148,0.0,0.0,0.165498952817,0.0,0.170609902308,5.25297794047,21.5684233612,3.91011806884,132.943877733,0.225462487843,1.63560352443,0.495668094728,0.0719992367964,0.241140694934,0.444734408206,0.39040260296,0.44291213467,0.271640477765,0.343880105209,0.0521069391025,0.291203892903,0.25104800299,0.575899226742,1.14669156623,0.0,0.0,0.0,1.72397638706,0.11413044866,0.819752291145,0.57437895476,2.53224653226,0.238953019678,1.60128761928,5.13525102034,32.5782968266,4.19808940635,1.55520896378,2.31183361636,2.68660957106,0.191493063527,0.0692508602333,0.892422591594,0.980105494874,0.352209302893,0.717822126333,0.275014332923,0.549241028907,2.46791223975,0.0,0.0,0.0,0.0,0.0,0.000340373233418,0.101097849439,1.38528867714,12.5399428869,2.69607996539,24.3654202486,1.20184266745,0.178637005368,0.249021135626,0.240943010151,1.50007032411,0.562264812564,1.67003517077,1.15633757165,0.165688203872,1.88157467951,25.1751346378,0.694854102345,0.489852291322,0.501088568993,0.481072989191,0.17461690578,1.76363823862,0.250497602338,0.604284592255,2.06911321156,2.38185220327,3.2525742101,1.81307722955,0.040783371464,0.0469615049825,0.0132015204867,0.00653972564304,0.103877966315,0.183503736723,0.174146433446,0.0724875423462,0.264701681268,0.0718721283293,0.082136481111,0.090077965491,0.0,0.167552855619
fig|1123866.3.peg.142|VBISARClu227658_0142|,,,,0.0,4.99736581586,0.501193794451,5.80480335497,2.8915091701,0.918540669882,0.243953581646,0.16424397721,0.0,0.0,0.0,0.0,0.104659476853,2.17939306646,12.0374056383,1.27530678219,78.7435134474,0.117467438751,1.01322323594,0.33433715169,0.0368191769732,0.0938081295136,0.447255170035,0.376415218537,0.455242750897,0.210811936095,0.202680640556,0.0294528341433,0.124768660805,0.0,0.216650250713,0.0,0.0378220346872,0.0403315844352,0.0,2.40350281864,0.0475842051404,0.324287050887,0.104234415987,4.52067286241,1.15653759602,0.808592709667,5.85686268646,21.8363370865,1.18253495832,0.656698798373,1.15279651021,0.0,0.223917302555,0.0249430712553,0.853548974496,1.58601424035,0.134337483508,1.54400998292,0.101635686438,0.632923241953,2.57102870183,0.0,0.0,0.0,0.0,0.0,0.0,0.358452197801,0.702373477188,4.8646969449,1.34196448357,2.51622240088,0.0,0.0148950369271,0.0658942660602,0.0765540594086,0.750120792285,0.196477350379,0.137062272951,0.464973556645,0.102319732917,0.640875503494,0.0,0.469504212323,0.145557968399,0.233577746199,0.246316588534,0.107732276713,1.06941959837,0.19083568574,0.70869093197,1.0846797735,0.740224744878,0.454199656956,0.147201038004,0.0290545807844,0.0314790061616,0.00575251127556,0.0,0.0459711205041,0.106394505686,0.091180443927,0.0339858348381,0.190668109691,0.0470761535594,0.0380291582508,0.184994293223,0.0,0.314054928019
fig|1123866.3.peg.143|VBISARClu227658_0143|,Amino sugar and nucleotide sugar metabolism,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,2.5.1.7,0.0,7.51826427212,1.10441941161,10.315969632,4.2485968825,2.79861538503,0.471521206443,1.57307974556,0.161716473814,0.217543835487,0.362358139747,0.223603000288,0.235818041099,8.03047403722,35.1305925275,5.24068181117,181.229624623,0.34851231839,2.42692175131,0.712145055193,0.106354290027,0.281312122025,1.14957894897,0.760654389477,1.04406293823,0.295354852912,0.364202757461,0.0600476041511,0.402544686564,0.834097893989,0.231899625464,0.474838786646,0.0806826622775,0.00894961962662,0.0,1.99065756446,0.141206114018,0.855575595252,0.893241189171,1.7576900225,3.00691978958,1.69720222548,10.9748033242,98.2555609735,4.65107448235,1.51480043443,2.84475014318,5.17853728914,0.305080563942,0.125152301382,1.04953737605,2.31562879905,0.382910950635,2.2810816696,0.309892637866,1.03879861422,3.35015526379,0.0,0.0,0.0,0.00742534536909,0.00537414639858,0.00156398790078,0.581454075518,1.78336792722,14.9658429276,2.59229951617,16.2761298996,1.97892733664,0.254753702225,0.213359373115,0.229907172091,1.24336207144,1.01103969882,0.88116584859,0.845807115777,0.278639762039,1.76834589657,29.6519303191,0.797896061539,0.614045400704,0.48206579544,1.06735594702,0.18922323125,1.60084431845,0.311713391198,1.25629135977,3.08460514046,2.17041967074,2.12659241559,1.64218158002,0.0743332773185,0.0535836859114,0.0133808725534,0.00128401686118,0.118856890542,0.252549955277,0.228128568819,0.0758321317005,0.334164784871,0.0760286608185,0.176631025455,0.153304220601,0.0,0.211849788696
